,C1,C2,C3,C4,C5,C6,C7
27,1.6474904004242508,1.0883519391267702,-0.28278592673988656,-0.05495590451770787,-0.4146221976760511,0.5284391970360371,-0.13033120383948993
28,0.2322056854641885,1.0157704261777,0.7498019716066389,-0.10851485497978267,1.286081989007064,-0.6726037357326313,0.3745230386145314
29,1.6453849969295722,0.7374620060774164,-0.7880324574368242,1.0166534029335852,0.13788062253558547,0.6512141789345356,0.224081860317816
30,1.6226160495459778,0.0750709083776777,-0.48143446489763114,-0.15747450145373332,-0.10823036190450898,-0.2785968889724466,-0.18000492297746
31,2.919557169671341,-0.991352068920772,-1.455745889184058,0.16930895551836667,-0.14579566521799048,-0.5625834333558908,-0.7922121795096967
32,1.6264088895437534,0.1798083370262739,-0.2583512612671529,-0.4022901161737756,-0.7648090472307858,-0.1536635700180427,-0.12726037619949984
33,1.4390801447029296,0.22726671458428505,0.4578332173021405,-0.5671383672980517,0.10091017178107482,0.11969877739769406,0.13742256099589634
34,2.0566191526059217,-1.2305170181333878,-0.6612309665358299,-1.0569491311812211,-0.4336695980352372,0.23547780656853648,-0.18550795842635645
35,1.7760327839307462,0.7086643620436358,-0.017597881045693493,0.31527964953629967,-0.9086229364661593,0.3720498016854675,0.21729137346897717
36,1.6825685561382504,0.5357466977882691,-0.5764620595398426,0.6820985181775927,-0.922657378965648,-0.24347607495241935,0.24182456344757322
37,2.2915500833751796,1.3520229950281235,1.7306856539392506,-1.2220022536433168,-0.8973670771213513,-0.04340505980800799,-0.3414398778386645
38,1.7278514319329352,-0.709299606231634,-0.42774816473350297,-0.17405545413971973,0.16991657011598932,-0.15903551342879924,0.17733605296326888
39,1.8586177210237877,0.9147234442141574,-0.7529786622988374,0.257575951345047,0.19132665938013024,-0.25623039510101897,0.6043908257991901
40,2.6400441673801875,-2.014880213428201,1.401805227185339,-0.48053137752337755,0.5206702397532533,0.16120588160753213,0.23994086146246346
41,3.2120189547473412,-0.9822735901441269,0.7056810666772964,0.19575317887721264,-0.14383070488595845,-0.46438959878909125,0.14019838146988753
42,3.747850070522194,-2.0119923532886315,2.3940175584396135,1.248826883144341,-0.2297954820455106,0.22587685152742307,0.0032932947590300805
43,3.2449286722229798,-0.5681614228202078,-1.474259313230111,-0.14811470014661823,-0.665276140220503,-0.4360875229304982,0.5622037121767123
