,C1,C2,C3,C4,C5,C6,C7
0,-1.3541949851523978,0.21488658094042148,0.47054249428938627,1.9973753728222865,-0.5162207019583789,-1.8365724453032748,-1.7849352659386668
1,-1.5301206985629991,-0.5222929897526191,0.10085556362214443,1.2586068779428752,-0.9580812156914577,-1.0242726896803338,-0.514582291857033
2,-1.6285696865628283,-0.2808517623322432,0.114338938833306,0.4572506316592231,-0.3056140939219156,0.07981886497005668,0.27378936795923403
3,-1.338483398121119,-0.5629094818888319,-1.3417067757711558,-1.318035534774919,1.401794054803474,0.7411765993936528,-0.3325870666416038
4,-1.3873592979641112,-0.9001690931726646,-0.35549175291035895,-0.052039985771222944,-0.4211175792532217,0.5561160719069275,-0.35570281663217507
5,-1.52668107595664,-0.36799090572458387,0.4921480572642694,0.13767357608681888,-0.5169166126006536,-0.3372009889052438,-0.11799339792659133
6,-1.3794035619938165,-0.7766390340951563,0.4078630417747611,0.672503884899878,-0.7963154408152747,-0.4980990347460996,-0.09878642971497688
7,-1.0582158083887006,-0.282735314405146,0.23400436664814353,-0.2374258617870409,0.21574406732084322,0.2220904411861875,-0.6376079547292801
8,-1.2876260761800236,0.4053708135741452,1.100011987105197,0.5138720005501374,-0.6352162508671075,1.6665091915284975,1.296523984607136
9,-1.114689243715269,-0.9416031576732111,-0.7906142660430442,-0.8019738219579436,-1.2635558180553326,0.19795314998567617,0.12623180193823055
10,-1.3362231064220766,-0.3814264921729385,-0.1469077714961163,-0.08780529019199707,-0.927211015520273,1.0144837553253188,1.4958707380152327
11,-0.9644585216412211,-0.5345937642514104,0.16255449506698463,-0.06923991822964236,-0.5437318539477374,0.4864303318992237,0.08899694084871569
12,-0.717160561072251,0.5043011808657049,0.372406480987735,0.25138101644770033,-0.02155462841011667,-0.22211075446493891,-0.46596988449158977
13,-0.05881769171225961,1.4253304961750655,0.21930712605887526,0.6411549094827155,1.6312413489847652,0.23273660180866773,-1.9374544976998995
14,-1.004909812429593,-1.2895169225444556,-1.1114057201820133,-1.2832070087762066,0.7914487535718302,0.2702853074962145,1.2136529746358082
15,-0.5310987685695232,0.912379305971384,1.0367070309103135,-0.3383199302394402,0.0750406144860614,-1.4541459806596677,-0.3446988098393384
16,-0.30528408357691783,0.9164096765154219,0.46024200112822145,-1.687315473661764,0.2655942572609098,-1.1228452097963688,-0.2858957767555059
17,-0.02397129239076033,1.241945427436042,0.08911392230506503,-2.342177354821885,-0.49172064536745813,-0.05245199080321058,-0.5707053938757106
18,0.2350278548984081,1.0645855705287715,-0.6535677550768173,-0.22474625740447102,0.471649572960864,0.9962508585637028,-0.337007664166323
19,0.09473134488351129,0.42970841005715793,-0.16020385965214592,0.5755736070800671,1.5016094505127786,0.11215240064443321,0.07386035073585756
20,0.48338872314312986,1.628902889070603,-0.5338605880767583,0.87786466990652,-0.041400035020245314,1.1262145975112483,-0.7019182411609561
